,LoginID,ClientID,AppOrderID,OrderReferenceID,GeneratedBy,ExchangeOrderID,OrderCategoryType,ExchangeSegment,ExchangeInstrumentID,OrderSide,OrderType,ProductType,TimeInForce,OrderPrice,OrderQuantity,OrderStopPrice,OrderStatus,OrderAverageTradedPrice,LeavesQuantity,CumulativeQuantity,OrderDisclosedQuantity,OrderGeneratedDateTime,ExchangeTransactTime,TradingSymbol,LastUpdateDateTime,OrderExpiryDate,CancelRejectReason,OrderUniqueIdentifier,OrderLegStatus,BoLegDetails,IsSpread,BoEntryOrderId,ApiOrderSource,MessageCode,MessageVersion,TokenID,ApplicationType,SequenceNumber
135,ITC2317,ITC2317,1210126146,,TWS,1760434443238795764,NORMAL,BSEFO,876189,BUY,Limit,NRML,EOS,3.25,200,0,Filled,3.25,0,200,0,14-10-2025 15:19:48,14-10-2025 15:19:49,SENSEX 16OCT2025 CE 85000,14-10-2025 15:19:49,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
136,ITC2317,ITC2317,1210126357,,TWS,1760435512825049846,NORMAL,BSEFO,873838,BUY,Limit,NRML,EOS,78.0,1000,0,Filled,77.829,0,1000,0,14-10-2025 15:23:36,14-10-2025 15:23:36,SENSEX 16OCT2025 CE 82700,14-10-2025 15:23:36,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
137,ITC2317,ITC2317,1210126358,,TWS,1760435512825049847,NORMAL,BSEFO,873838,BUY,Limit,NRML,EOS,78.0,1000,0,Filled,77.999,0,1000,0,14-10-2025 15:23:36,14-10-2025 15:23:36,SENSEX 16OCT2025 CE 82700,14-10-2025 15:23:36,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
138,ITC2317,ITC2317,1210126359,,TWS,1760435512825049871,NORMAL,BSEFO,873838,BUY,Limit,NRML,EOS,78.0,100,0,Filled,78,0,100,0,14-10-2025 15:23:36,14-10-2025 15:23:36,SENSEX 16OCT2025 CE 82700,14-10-2025 15:23:36,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
139,ITC2317,ITC2317,1210126367,,TWS,1760434969975692888,NORMAL,BSEFO,875781,SELL,Limit,NRML,EOS,101.0,1000,0,Filled,101,0,1000,0,14-10-2025 15:23:43,14-10-2025 15:23:44,SENSEX 16OCT2025 CE 82600,14-10-2025 15:23:44,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
140,ITC2317,ITC2317,1210126368,,TWS,1760434969975692890,NORMAL,BSEFO,875781,SELL,Limit,NRML,EOS,101.0,1000,0,Filled,101,0,1000,0,14-10-2025 15:23:43,14-10-2025 15:23:44,SENSEX 16OCT2025 CE 82600,14-10-2025 15:23:44,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
141,ITC2317,ITC2317,1210126369,,TWS,1760434969975692911,NORMAL,BSEFO,875781,SELL,Limit,NRML,EOS,101.0,100,0,Filled,101,0,100,0,14-10-2025 15:23:43,14-10-2025 15:23:44,SENSEX 16OCT2025 CE 82600,14-10-2025 15:23:44,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
142,ITC2317,ITC2317,1210126429,,TWS,1760435349138523668,NORMAL,BSEFO,873998,SELL,Limit,NRML,EOS,330.0,100,0,Filled,332.05,0,100,0,14-10-2025 15:26:51,14-10-2025 15:26:52,SENSEX 16OCT2025 CE 82000,14-10-2025 15:26:51,01-01-1970 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
143,ITC2317,ITC2317,1210126433,,TWS,1760435386647252869,NORMAL,BSEFO,876189,BUY,Limit,NRML,EOS,3.6,100,0,Filled,3.5,0,100,0,14-10-2025 15:26:56,14-10-2025 15:27:06,SENSEX 16OCT2025 CE 85000,14-10-2025 15:27:06,01-01-0001 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
144,ITC2317,ITC2317,2210028607,,TWS,1500000270524115,NORMAL,NSEFO,42679,BUY,Market,NRML,DAY,0.0,1800,0,Filled,62.03125,0,1800,0,14-10-2025 14:31:23,14-10-2025 14:31:23,NIFTY 14OCT2025 CE 25100,14-10-2025 14:31:23,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
145,ITC2317,ITC2317,2210028608,,TWS,1300000251335863,NORMAL,NSEFO,42702,BUY,Market,NRML,DAY,0.0,1800,0,Filled,193.02291666666667,0,1800,0,14-10-2025 14:31:23,14-10-2025 14:31:23,NIFTY 14OCT2025 PE 25350,14-10-2025 14:31:23,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
146,ITC2317,ITC2317,2210028609,,TWS,1500000270524191,NORMAL,NSEFO,42679,BUY,Market,NRML,DAY,0.0,1800,0,Filled,61.97083333333333,0,1800,0,14-10-2025 14:31:23,14-10-2025 14:31:23,NIFTY 14OCT2025 CE 25100,14-10-2025 14:31:23,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
147,ITC2317,ITC2317,2210028610,,TWS,1300000251335897,NORMAL,NSEFO,42702,BUY,Market,NRML,DAY,0.0,450,0,Filled,193.10833333333332,0,450,0,14-10-2025 14:31:23,14-10-2025 14:31:23,NIFTY 14OCT2025 PE 25350,14-10-2025 14:31:23,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
148,ITC2317,ITC2317,2210028611,,TWS,1500000270524564,NORMAL,NSEFO,42679,BUY,Market,NRML,DAY,0.0,1050,0,Filled,62.06785714285714,0,1050,0,14-10-2025 14:31:23,14-10-2025 14:31:23,NIFTY 14OCT2025 CE 25100,14-10-2025 14:31:23,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
149,ITC2317,ITC2317,2210028707,,TWS,1300000269273025,NORMAL,NSEFO,42695,SELL,Market,NRML,DAY,0.0,675,0,Filled,0.2,0,675,0,14-10-2025 14:58:50,14-10-2025 14:58:50,NIFTY 14OCT2025 CE 25350,14-10-2025 14:58:51,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
150,ITC2317,ITC2317,2210028708,,TWS,1600000312796664,NORMAL,NSEFO,42685,BUY,Market,NRML,DAY,0.0,675,0,Filled,20.25,0,675,0,14-10-2025 14:58:50,14-10-2025 14:58:50,NIFTY 14OCT2025 CE 25150,14-10-2025 14:58:51,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
151,ITC2317,ITC2317,2210028709,,TWS,1000000317930071,NORMAL,NSEFO,42690,BUY,Market,NRML,DAY,0.0,675,0,Filled,33.95,0,675,0,14-10-2025 14:58:50,14-10-2025 14:58:50,NIFTY 14OCT2025 PE 25200,14-10-2025 14:58:51,01-01-1980 00:00:00,,,SingleOrderLeg,0,False,,,9004,4,0,0,0
